Year,Geography,Location,Age,Sex,GeoCode,Value
2010,Shama,Rural,15-24,,AFRGHA001_06,4.9
2010,Wassa East,Rural,15-24,,AFRGHA001_07,1.8
2010,Tarkwa Nsuaem Municipal,Rural,15-24,,AFRGHA001_08,6
2010,Prestea/Huni Valley,Rural,15-24,,AFRGHA001_09,3
2010,Wassa Amenfi East,Rural,15-24,,AFRGHA001_10,2.6
2010,Wassa Amenfi West,Rural,15-24,,AFRGHA001_11,0.9
2010,Aowin,Rural,15-24,,AFRGHA001_12,0.8
2010,Sefwi Akontombra,Rural,15-24,,AFRGHA001_13,0.7
2010,Sefwi Wiawso,Rural,15-24,,AFRGHA001_14,1.3
2010,Sefwi Bibiani-Ahwiaso Bekwai,Rural,15-24,,AFRGHA001_15,2.8
2010,Juabeso,Rural,15-24,,AFRGHA001_16,1.5
2010,Bia west,Rural,15-24,,AFRGHA001_17,1.8
2010,Mpohor,Rural,15-24,,AFRGHA001_18,2.7
2010,Wassa Amenfi Central,Rural,15-24,,AFRGHA001_19,1.2
2010,Suaman,Rural,15-24,,AFRGHA001_20,0.9
2010,Bodi,Rural,15-24,,AFRGHA001_21,1.5
2010,Bia East,Rural,15-24,,AFRGHA001_22,1.4
2010,Komenda-Edina-Egyafo-Abirem Municipal,Rural,15-24,,AFRGHA002_01,5.5
2010,Cape Coast Metropolis,Rural,15-24,,AFRGHA002_02,40.1
2010,Abura-Asebu-Kwamankese,Rural,15-24,,AFRGHA002_03,6.7
2010,Mfantsiman,Rural,15-24,,AFRGHA002_04,21.1
2010,Ajumako-Enyan-Essiam,Rural,15-24,,AFRGHA002_05,2.6
2010,Gomoa West,Rural,15-24,,AFRGHA002_06,2.9
2010,Effutu Municipal,Rural,15-24,,AFRGHA002_07,2.3
2010,Gomoa East,Rural,15-24,,AFRGHA002_08,5.3
2010,Ewutu Senya,Rural,15-24,,AFRGHA002_09,2.7
2010,Agona East,Rural,15-24,,AFRGHA002_10,2.9
2010,Agona West Municipal,Rural,15-24,,AFRGHA002_11,3.7
2010,Asikuma-Odoben Brakwa,Rural,15-24,,AFRGHA002_12,1.5
2010,Assin South,Rural,15-24,,AFRGHA002_13,2.2
2010,Assin North Municipal,Rural,15-24,,AFRGHA002_14,1.7
2010,TwifoAti Morkwa,Rural,15-24,,AFRGHA002_15,2.2
2010,Upper Denkyira East Municipal,Rural,15-24,,AFRGHA002_16,2.1
2010,Upper Denkyira West,Rural,15-24,,AFRGHA002_17,1.2
2010,Twifo Heman Lower Denkyira,Rural,15-24,,AFRGHA002_18,1.4
2010,Ekumfi,Rural,15-24,,AFRGHA002_19,2.4
2010,Awutu Senya East Municipal,Rural,15-24,,AFRGHA002_20,4.7
2010,Ga South Municipal,Rural,15-24,,AFRGHA003_01,6.9
2010,Ga West Municipal,Rural,15-24,,AFRGHA003_02,20.3
2010,Ga East Municipal,Rural,15-24,,AFRGHA003_03,32.8
2010,Accra Metropolis,Rural,15-24,,AFRGHA003_04,0
2010,Adenta Municipal,Rural,15-24,,AFRGHA003_05,24.8
2010,Ledzokuku/Krowor Municipal,Rural,15-24,,AFRGHA003_06,0
2010,Ashaiman Municipal,Rural,15-24,,AFRGHA003_07,0
2010,Tema Metropolis,Rural,15-24,,AFRGHA003_08,0
2010,Shai Osudoku,Rural,15-24,,AFRGHA003_09,5.4
2010,Ada East,Rural,15-24,,AFRGHA003_10,4.4
2010,Ga Central Municipal,Rural,15-24,,AFRGHA003_11,0
2010,La Dade Kotopon Municipal,Rural,15-24,,AFRGHA003_12,0
2010,La Nkwantanang Madina Municipal,Rural,15-24,,AFRGHA003_13,27.3
2010,Kpone Katamanso,Rural,15-24,,AFRGHA003_14,29.8
2010,Ningo Prampram,Rural,15-24,,AFRGHA003_15,12.6
2010,Ada West,Rural,15-24,,AFRGHA003_16,6
2010,South Tongu,Rural,15-24,,AFRGHA004_01,2.4
2010,Keta Municapal,Rural,15-24,,AFRGHA004_02,3.3
2010,Ketu South,Rural,15-24,,AFRGHA004_03,3.5
2010,Ketu North,Rural,15-24,,AFRGHA004_04,1.8
2010,Akatsi,Rural,15-24,,AFRGHA004_05,1.1
2010,Central Tongu,Rural,15-24,,AFRGHA004_06,1.4
2010,Agotime Ziope,Rural,15-24,,AFRGHA004_07,2
2010,Ho Municipal,Rural,15-24,,AFRGHA004_08,6.1
2010,South Dayi,Rural,15-24,,AFRGHA004_09,3.8
2010,Kpando Municipal,Rural,15-24,,AFRGHA004_10,2.7
2010,Hohoe Municipal,Rural,15-24,,AFRGHA004_11,2.3
2010,Biakoye,Rural,15-24,,AFRGHA004_12,1.2
2010,Jasikan,Rural,15-24,,AFRGHA004_13,3
2010,Kadjebi,Rural,15-24,,AFRGHA004_14,0.9
2010,Krachi East,Rural,15-24,,AFRGHA004_15,0.3
2010,Krachi West,Rural,15-24,,AFRGHA004_16,0.9
2010,Nkwanta South,Rural,15-24,,AFRGHA004_17,0.4
2010,Nkwanta North,Rural,15-24,,AFRGHA004_18,0.3
2010,North Tongu,Rural,15-24,,AFRGHA004_19,1.3
2010,Akatsi North,Rural,15-24,,AFRGHA004_20,2.1
2010,Adaklu,Rural,15-24,,AFRGHA004_21,1.3
2010,Ho West,Rural,15-24,,AFRGHA004_22,3.2
2010,Afadzato South,Rural,15-24,,AFRGHA004_23,2.9
2010,North Dayi,Rural,15-24,,AFRGHA004_24,3.7
2010,Krachi Nchumuru,Rural,15-24,,AFRGHA004_25,0.4
2010,Birim South,Rural,15-24,,AFRGHA005_01,5
2010,Birim Municipal,Rural,15-24,,AFRGHA005_02,2.3
2010,West Akim Municipal,Rural,15-24,,AFRGHA005_03,2.1
2010,Suhum Municipal,Rural,15-24,,AFRGHA005_04,2.9
2010,Nsawam Adoagyiri Municipal,Rural,15-24,,AFRGHA005_05,4.7
2010,Akwapem North,Rural,15-24,,AFRGHA005_06,6.4
2010,New Juaben Municipal,Rural,15-24,,AFRGHA005_07,8.1
2010,Yilo Krobo,Rural,15-24,,AFRGHA005_08,4.5
2010,Lower Manya,Rural,15-24,,AFRGHA005_09,2.2
2010,Asuogyaman,Rural,15-24,,AFRGHA005_10,6.5
2010,Upper Manya,Rural,15-24,,AFRGHA005_11,1.3
2010,Fanteakwa,Rural,15-24,,AFRGHA005_12,1.7
2010,East Akim Municipal,Rural,15-24,,AFRGHA005_13,2.6
2010,Kwaebibirem,Rural,15-24,,AFRGHA005_14,2.7
2010,Akyem Mansa,Rural,15-24,,AFRGHA005_15,0.8
2010,Birim North,Rural,15-24,,AFRGHA005_16,2.6
2010,Atiwa,Rural,15-24,,AFRGHA005_17,1.9
2010,Kwahu West Municipal,Rural,15-24,,AFRGHA005_18,9.5
2010,Kwahu South,Rural,15-24,,AFRGHA005_19,5.1
2010,Kwahu East,Rural,15-24,,AFRGHA005_20,3.8
2010,Kwahu Afram Plains North,Rural,15-24,,AFRGHA005_21,1
2010,Upper West Akyem,Rural,15-24,,AFRGHA005_22,1.6
2010,Akwapim South,Rural,15-24,,AFRGHA005_23,7.2
2010,Ayensuano,Rural,15-24,,AFRGHA005_24,2.3
2010,Denkyembuor,Rural,15-24,,AFRGHA005_25,1.5
2010,Kwahu Afram Plains South,Rural,15-24,,AFRGHA005_26,1
2010,Atwima Mponua,Rural,15-24,,AFRGHA006_01,1.4
2010,Amansie West,Rural,15-24,,AFRGHA006_02,2.5
2010,Amansie Central,Rural,15-24,,AFRGHA006_03,1.8
2010,Adansi South,Rural,15-24,,AFRGHA006_04,1.4
2010,Obuasi Municipal,Rural,15-24,,AFRGHA006_05,7.4
2010,Adansi North,Rural,15-24,,AFRGHA006_06,3.1
2010,Bekwai Municipal,Rural,15-24,,AFRGHA006_07,3.9
2010,Bosome Freho,Rural,15-24,,AFRGHA006_08,2.6
2010,Asante Akim South,Rural,15-24,,AFRGHA006_09,2.3
2010,Asante Akim Central Municipal,Rural,15-24,,AFRGHA006_10,4
2010,Ejisu Juaben Municipal,Rural,15-24,,AFRGHA006_11,5.9
2010,Bosumtwi,Rural,15-24,,AFRGHA006_12,4.2
2010,Atwima Kwanwoma,Rural,15-24,,AFRGHA006_13,6.5
2010,Kumasi Metropolis,Rural,15-24,,AFRGHA006_14,0
2010,Atwima Nwabiagya,Rural,15-24,,AFRGHA006_15,10.7
2010,Ahafo Ano South,Rural,15-24,,AFRGHA006_16,1.3
2010,Ahafo Ano North,Rural,15-24,,AFRGHA006_17,1.4
2010,Offinso Municipal,Rural,15-24,,AFRGHA006_18,3.5
2010,Afigya Kwabre,Rural,15-24,,AFRGHA006_19,6.6
2010,Kwabre East,Rural,15-24,,AFRGHA006_20,9
2010,Afigya Sekyere,Rural,15-24,,AFRGHA006_21,3.9
2010,Mampong Municipal,Rural,15-24,,AFRGHA006_22,2.4
2010,Sekyere East,Rural,15-24,,AFRGHA006_23,3.3
2010,Sekyere Afram Plains,Rural,15-24,,AFRGHA006_24,1.4
2010,Sekyere Central,Rural,15-24,,AFRGHA006_25,1.4
2010,Ejura Sekye Dumasi,Rural,15-24,,AFRGHA006_26,2.1
2010,Offinso North,Rural,15-24,,AFRGHA006_27,0.9
2010,Asokore Mampong Municipal,Rural,15-24,,AFRGHA006_28,0
2010,Asante Akim North,Rural,15-24,,AFRGHA006_29,4.1
2010,Sekyere Kumawu,Rural,15-24,,AFRGHA006_30,0.6
2010,Asunafo South,Rural,15-24,,AFRGHA007_01,1.6
2010,Asunafo North Municipal,Rural,15-24,,AFRGHA007_02,1.6
2010,Asutifi North,Rural,15-24,,AFRGHA007_03,3.1
2010,Dormaa Municipal,Rural,15-24,,AFRGHA007_04,2.1
2010,Dormaa Central Municipal,Rural,15-24,,AFRGHA007_05,1.5
2010,Tano South,Rural,15-24,,AFRGHA007_06,2.5
2010,Tano North,Rural,15-24,,AFRGHA007_07,1.4
2010,Sunyani Municipal,Rural,15-24,,AFRGHA007_08,12.8
2010,Sunyani West,Rural,15-24,,AFRGHA007_09,5.4
2010,Berekum Municipal,Rural,15-24,,AFRGHA007_10,3.3
2010,Jaman South,Rural,15-24,,AFRGHA007_11,1.8
2010,Jaman North,Rural,15-24,,AFRGHA007_12,1.7
2010,Tain,Rural,15-24,,AFRGHA007_13,0.7
2010,Wenchi Municipal,Rural,15-24,,AFRGHA007_14,1.4
2010,Techiman Municipal,Rural,15-24,,AFRGHA007_15,3.7
2010,Nkoranza South,Rural,15-24,,AFRGHA007_16,1.3
2010,Nkoranza North,Rural,15-24,,AFRGHA007_17,1.3
2010,Atebubu Amantin,Rural,15-24,,AFRGHA007_18,0.6
2010,Sene West,Rural,15-24,,AFRGHA007_19,0.7
2010,Pru,Rural,15-24,,AFRGHA007_20,0.3
2010,Kintampo South,Rural,15-24,,AFRGHA007_21,1
2010,Kintampo North Municipal,Rural,15-24,,AFRGHA007_22,0.7
2010,Asutifi South,Rural,15-24,,AFRGHA007_23,2.2
2010,Dormaa West,Rural,15-24,,AFRGHA007_24,2.4
2010,Techiman North,Rural,15-24,,AFRGHA007_25,2.7
2010,Banda,Rural,15-24,,AFRGHA007_26,2.4
2010,Sene East,Rural,15-24,,AFRGHA007_27,0.8
2010,Bole,Rural,15-24,,AFRGHA008_01,0.4
2010,Lawra,Rural,15-24,,AFRGHA010_09,0.8
2010,Daffiama Bussie,Rural,15-24,,AFRGHA010_10,1.3
2010,Nandom,Rural,15-24,,AFRGHA010_11,0.8
2010,,,,,,11
2010,,,15-35,Male,,14.2
2010,,,15-35,Female,,8
2010,,Urban,15-35,,,17.2
2010,,Rural,15-35,,,3.1
2010,Western,,,,AFRGHA001,8.8
2010,Central,,,,AFRGHA002,11.1
2010,Greater Accra,,,,AFRGHA003,23.6
2010,Volta,,,,AFRGHA004,5.2
2010,Upper East,,15-35,Female,AFRGHA009,2.2
2010,Upper West,,15-35,Female,AFRGHA010,3
2010,Western,Urban,15-35,,AFRGHA001,16.3
2010,Central,Urban,15-35,,AFRGHA002,16.5
2010,Greater Accra,Urban,15-35,,AFRGHA003,24.6
2010,Volta,Urban,15-35,,AFRGHA004,10.2
2010,Eastern,Urban,15-35,,AFRGHA005,12.3
2010,Ashanti,Urban,15-35,,AFRGHA006,17.6
2010,Brong Ahafo,Urban,15-35,,AFRGHA007,8.4
2010,Northern,Urban,15-35,,AFRGHA008,6.2
2010,Upper East,Urban,15-35,,AFRGHA009,8.3
2010,Upper West,Urban,15-35,,AFRGHA010,13.7
2010,Ada West,,,,AFRGHA003_16,6.1
2010,South Tongu,,,,AFRGHA004_01,4
2010,Keta Municapal,,,,AFRGHA004_02,6.6
2010,Ketu South,,,,AFRGHA004_03,5.7
2010,Ketu North,,,,AFRGHA004_04,2.6
2010,Akatsi,,,,AFRGHA004_05,3
2010,Central Tongu,,,,AFRGHA004_06,2.6
2010,Agotime Ziope,,,,AFRGHA004_07,3.8
2010,Ho Municipal,,,,AFRGHA004_08,20.2
2010,South Dayi,,,,AFRGHA004_09,4.6
2010,Kpando Municipal,,,,AFRGHA004_10,6.1
2010,Hohoe Municipal,,,,AFRGHA004_11,7.6
2010,Biakoye,,,,AFRGHA004_12,2.1
2010,Jasikan,,,,AFRGHA004_13,4.3
2010,Kadjebi,,,,AFRGHA004_14,1.7
2010,Krachi East,,,,AFRGHA004_15,0.7
2010,Krachi West,,,,AFRGHA004_16,1.7
2010,Nkwanta South,,,,AFRGHA004_17,1.6
2010,Nkwanta North,,,,AFRGHA004_18,0.7
2010,North Tongu,,,,AFRGHA004_19,3.1
2010,Akatsi North,,,,AFRGHA004_20,2.2
2010,Adaklu,,,,AFRGHA004_21,1.4
2010,Ho West,,,,AFRGHA004_22,4.6
2010,Afadzato South,,,,AFRGHA004_23,3.2
2010,North Dayi,,,,AFRGHA004_24,4
2010,Krachi Nchumuru,,,,AFRGHA004_25,0.5
2010,Birim South,,,,AFRGHA005_01,7.9
2010,Birim Municipal,,,,AFRGHA005_02,6.9
2010,West Akim Municipal,,,,AFRGHA005_03,5
2010,Suhum Municipal,,,,AFRGHA005_04,7.2
2010,Nsawam Adoagyiri Municipal,,,,AFRGHA005_05,8.6
2010,Akwapem North,,,,AFRGHA005_06,9.3
2010,New Juaben Municipal,,,,AFRGHA005_07,25.6
2010,Yilo Krobo,,,,AFRGHA005_08,6.7
2010,Lower Manya,,,,AFRGHA005_09,6.4
2010,Asuogyaman,,,,AFRGHA005_10,11.1
2010,Upper Manya,,,,AFRGHA005_11,2.6
2010,Fanteakwa,,,,AFRGHA005_12,3.6
2010,East Akim Municipal,,,,AFRGHA005_13,5.9
2010,Kwaebibirem,,,,AFRGHA005_14,5.1
2010,Akyem Mansa,,,,AFRGHA005_15,2.2
2010,Birim North,,,,AFRGHA005_16,4.4
2010,Atiwa,,,,AFRGHA005_17,3.9
2010,Kwahu West Municipal,,,,AFRGHA005_18,10.6
2010,Techiman North,,15-35,Female,AFRGHA007_25,1.8
2010,Banda,,15-35,Female,AFRGHA007_26,1.5
2010,Sene East,,15-35,Female,AFRGHA007_27,0.6
2010,Bole,,15-35,Female,AFRGHA008_01,0.6
2010,Sawla-Tuna-Kalba,,15-35,Female,AFRGHA008_02,0.5
2010,West Gonja,,15-35,Female,AFRGHA008_03,1.7
2010,Gonja Central,,15-35,Female,AFRGHA008_04,0.3
2010,East Gonja,,15-35,Female,AFRGHA008_05,0.6
2010,Kpandai,,15-35,Female,AFRGHA008_06,0.6
2010,Nanumba South,,15-35,Female,AFRGHA008_07,0.3
2010,Nanumba North,,15-35,Female,AFRGHA008_08,0.6
2010,,,,,,7.8
2010,,,12+,Male,,10.3
2010,,,12+,Female,,5.5
2010,,Urban,12+,,,12.7
2010,,Rural,12+,,,2.1
2010,Western,,,,AFRGHA001,6.4
2010,Central,,,,AFRGHA002,7
2010,Greater Accra,,,,AFRGHA003,18.6
2010,Volta,,,,AFRGHA004,3.5
2010,Eastern,,,,AFRGHA005,4.9
2010,Ashanti,,,,AFRGHA006,8.9
2010,Brong Ahafo,,,,AFRGHA007,3.4
2010,Northern,,,,AFRGHA008,2.1
2010,Upper East,,,,AFRGHA009,2.3
2010,Upper West,,,,AFRGHA010,3.1
2010,Western,,12+,Male,AFRGHA001,8.3
2010,Central,,12+,Male,AFRGHA002,9.3
2010,Greater Accra,,12+,Male,AFRGHA003,23.9
2010,Volta,,12+,Male,AFRGHA004,5
2010,Eastern,,12+,Male,AFRGHA005,6.8
2010,Ashanti,,12+,Male,AFRGHA006,12
2010,Brong Ahafo,,12+,Male,AFRGHA007,4.8
2010,Northern,,12+,Male,AFRGHA008,3
2010,Upper East,,12+,Male,AFRGHA009,3.4
2010,Kwahu South,,,,AFRGHA005_19,6.7
2010,Kwahu East,,,,AFRGHA005_20,6.8
2010,Kwahu Afram Plains North,,,,AFRGHA005_21,2.8
2010,Upper West Akyem,,,,AFRGHA005_22,2.9
2010,Akwapim South,,,,AFRGHA005_23,11.7
2010,Ayensuano,,,,AFRGHA005_24,2.4
2010,Denkyembuor,,,,AFRGHA005_25,4.8
2010,Kwahu Afram Plains South,,,,AFRGHA005_26,1.3
2010,Atwima Mponua,,,,AFRGHA006_01,1.7
2010,Amansie West,,,,AFRGHA006_02,2.5
2010,Amansie Central,,,,AFRGHA006_03,2.1
2010,Adansi South,,,,AFRGHA006_04,2.2
2010,Obuasi Municipal,,,,AFRGHA006_05,11.6
2010,Adansi North,,,,AFRGHA006_06,3.7
2010,Bekwai Municipal,,,,AFRGHA006_07,5
2010,Bosome Freho,,,,AFRGHA006_08,2.6
2010,Asante Akim South,,,,AFRGHA006_09,3.4
2010,Asante Akim Central Municipal,,,,AFRGHA006_10,7.7
2010,Ejisu Juaben Municipal,,,,AFRGHA006_11,8.1
2010,Bosumtwi,,,,AFRGHA006_12,5.5
2010,Atwima Kwanwoma,,,,AFRGHA006_13,7.5
2010,Kumasi Metropolis,,,,AFRGHA006_14,21.8
2010,Atwima Nwabiagya,,,,AFRGHA006_15,11
2010,Ahafo Ano South,,,,AFRGHA006_16,1.8
2010,Ahafo Ano North,,,,AFRGHA006_17,2.1
2010,Offinso Municipal,,,,AFRGHA006_18,5.3
2010,Afigya Kwabre,,,,AFRGHA006_19,7.6
2010,Kwabre East,,,,AFRGHA006_20,9.1
2010,Afigya Sekyere,,,,AFRGHA006_21,6.4
2010,Mampong Municipal,,,,AFRGHA006_22,6.7
2010,Sekyere East,,,,AFRGHA006_23,9.8
2010,Sekyere Afram Plains,,,,AFRGHA006_24,3.9
2010,Sekyere Central,,,,AFRGHA006_25,2.5
2010,Ejura Sekye Dumasi,,,,AFRGHA006_26,4
2010,Offinso North,,,,AFRGHA006_27,1.9
2010,Asokore Mampong Municipal,,,,AFRGHA006_28,13.7
2010,Asante Akim North,,,,AFRGHA006_29,5.4
2010,Sekyere Kumawu,,,,AFRGHA006_30,0.7
2010,Asunafo South,,,,AFRGHA007_01,2.3
2010,Asunafo North Municipal,,,,AFRGHA007_02,3.3
2010,Asutifi North,,,,AFRGHA007_03,5
2010,Dormaa Municipal,,,,AFRGHA007_04,4.3
2010,Dormaa Central Municipal,,,,AFRGHA007_05,2.6
2010,Tano South,,,,AFRGHA007_06,3.6
2010,Tano North,,,,AFRGHA007_07,3.8
2010,Sunyani Municipal,,,,AFRGHA007_08,25.9
2010,Sunyani West,,,,AFRGHA007_09,8.6
2010,Berekum Municipal,,,,AFRGHA007_10,5.5
2010,Jaman South,,,,AFRGHA007_11,3.5
2010,Jaman North,,,,AFRGHA007_12,3.3
2010,Tain,,,,AFRGHA007_13,1.4
2010,Wenchi Municipal,,,,AFRGHA007_14,4.1
2010,Techiman Municipal,,,,AFRGHA007_15,6.4
2010,Nkoranza South,,,,AFRGHA007_16,3.5
2010,Nkoranza North,,,,AFRGHA007_17,1.6
2010,Atebubu Amantin,,,,AFRGHA007_18,3
2010,Sene West,,,,AFRGHA007_19,1.4
2010,Pru,,,,AFRGHA007_20,0.7
2010,Kintampo South,,,,AFRGHA007_21,1.4
2010,Kintampo North Municipal,,,,AFRGHA007_22,3.4
2010,Asutifi South,,,,AFRGHA007_23,3.8
2010,Dormaa West,,,,AFRGHA007_24,2.3
2010,Techiman North,,,,AFRGHA007_25,3.2
2010,Banda,,,,AFRGHA007_26,2.7
2010,Sene East,,,,AFRGHA007_27,1
2010,Bole,,,,AFRGHA008_01,1.2
2010,Sawla-Tuna-Kalba,,,,AFRGHA008_02,1
2010,West Gonja,,,,AFRGHA008_03,3.1
2010,Gonja Central,,,,AFRGHA008_04,0.6
2010,East Gonja,,,,AFRGHA008_05,1
2010,Kpandai,,,,AFRGHA008_06,0.7
2010,Nanumba South,,,,AFRGHA008_07,0.7
2010,Nanumba North,,,,AFRGHA008_08,1.3
2010,Zabzugu,,,,AFRGHA008_09,0.7
2010,Yendi Municipal,,,,AFRGHA008_10,2.9
2010,Tamale Metropolis,,,,AFRGHA008_11,9.8
2010,Tolon,,,,AFRGHA008_12,3.6
2010,Savelugu Nanton,,,,AFRGHA008_13,1.4
2010,Karaga,,,,AFRGHA008_14,0.6
2010,Gushiegu,,,,AFRGHA008_15,0.6
2010,Saboba,,,,AFRGHA008_16,1
2010,Chereponi,,,,AFRGHA008_17,0.8
2010,Bunkpurugu Yonyo,,,,AFRGHA008_18,0.7
2010,Mamprusi East,,,,AFRGHA008_19,1
2010,Mamprusi West,,,,AFRGHA008_20,1.2
2010,North Gonja,,,,AFRGHA008_21,0.3
2010,Kumbumgu,,,,AFRGHA008_22,1.1
2010,Sagnerigu Municipal,,,,AFRGHA008_23,11.4
2010,Mion,,,,AFRGHA008_24,1
2010,Tatale,,,,AFRGHA008_25,0.7
2010,Mamprugu Moagduri,,,,AFRGHA008_26,0.5
2010,Builsa North,,,,AFRGHA009_01,2.5
2010,Kasena Nankana West,,,,AFRGHA009_02,1.8
2010,Kasena Nankana East,,,,AFRGHA009_03,7.8
2010,Bolgatanga Municipal,,,,AFRGHA009_04,9.4
2010,Talensi,,,,AFRGHA009_05,1.8
2010,Bongo,,,,AFRGHA009_06,1.7
2010,Bawku West,,,,AFRGHA009_07,1.5
2010,Garu Tempane,,,,AFRGHA009_08,0.8
2010,Bawku Municipal,,,,AFRGHA009_09,3
2010,Builsa South,,,,AFRGHA009_10,0.8
2010,Nabdam,,,,AFRGHA009_11,2.7
2010,Binduri,,,,AFRGHA009_12,1.8
2010,Pusiga,,,,AFRGHA009_13,1.4
2010,Wa West,,,,AFRGHA010_01,0.9
2010,Wa Municipal,,,,AFRGHA010_02,18.6
2010,Wa East,,,,AFRGHA010_03,0.4
2010,Sissala East,,,,AFRGHA010_04,1.9
2010,Nadowli-Kaleo,,,,AFRGHA010_05,2.3
2010,Jirapa,,,,AFRGHA010_06,1.8
2010,Sissala West,,,,AFRGHA010_07,0.8
2010,Lambussie Karni,,,,AFRGHA010_08,1.2
2010,Lawra,,,,AFRGHA010_09,1.5
2010,Daffiama Bussie,,,,AFRGHA010_10,1.7
2010,Nandom,,,,AFRGHA010_11,2.3
2010,Jomoro,,15-35,Male,AFRGHA001_01,5.4
2010,Ellembelle,,15-35,Male,AFRGHA001_02,5
2010,Nzema East,,15-35,Male,AFRGHA001_03,4.7
2010,Ahanta West,,15-35,Male,AFRGHA001_04,6.7
2010,Sekondi Takoradi Metropolis,,15-35,Male,AFRGHA001_05,30.5
2010,Shama,,15-35,Male,AFRGHA001_06,8.7
2010,Wassa East,,15-35,Male,AFRGHA001_07,3
2010,Tarkwa Nsuaem Municipal,,15-35,Male,AFRGHA001_08,12.5
2010,Prestea/Huni Valley,,15-35,Male,AFRGHA001_09,6.2
2010,Wassa Amenfi East,,15-35,Male,AFRGHA001_10,3.6
2010,Wassa Amenfi West,,15-35,Male,AFRGHA001_11,2.8
2010,Aowin,,15-35,Male,AFRGHA001_12,2.5
2010,Sefwi Akontombra,,15-35,Male,AFRGHA001_13,1.7
2010,Sefwi Wiawso,,15-35,Male,AFRGHA001_14,3.6
2010,Sefwi Bibiani-Ahwiaso Bekwai,,15-35,Male,AFRGHA001_15,6
2010,Juabeso,,15-35,Male,AFRGHA001_16,2.6
2010,Bia west,,15-35,Male,AFRGHA001_17,2.9
2010,Mpohor,,15-35,Male,AFRGHA001_18,3.8
2010,Wassa Amenfi Central,,15-35,Male,AFRGHA001_19,2.1
2010,Suaman,,15-35,Male,AFRGHA001_20,2.5
2010,Bodi,,15-35,Male,AFRGHA001_21,2
2010,Bia East,,15-35,Male,AFRGHA001_22,2.3
2010,Komenda-Edina-Egyafo-Abirem Municipal,,15-35,Male,AFRGHA002_01,9.5
2010,Cape Coast Metropolis,,15-35,Male,AFRGHA002_02,51.9
2010,Abura-Asebu-Kwamankese,,15-35,Male,AFRGHA002_03,9.1
2010,Mfantsiman,,15-35,Male,AFRGHA002_04,9.9
2010,Ajumako-Enyan-Essiam,,15-35,Male,AFRGHA002_05,6.3
2010,Gomoa West,,15-35,Male,AFRGHA002_06,6
2010,Effutu Municipal,,15-35,Male,AFRGHA002_07,39.9
2010,Gomoa East,,15-35,Male,AFRGHA002_08,10.3
2010,Ewutu Senya,,15-35,Male,AFRGHA002_09,6.1
2010,Agona East,,15-35,Male,AFRGHA002_10,6.3
2010,Agona West Municipal,,15-35,Male,AFRGHA002_11,14.5
2010,Asikuma-Odoben Brakwa,,15-35,Male,AFRGHA002_12,4.2
2010,Assin South,,15-35,Male,AFRGHA002_13,4.1
2010,Assin North Municipal,,15-35,Male,AFRGHA002_14,4.9
2010,TwifoAti Morkwa,,15-35,Male,AFRGHA002_15,4.9
2010,Upper Denkyira East Municipal,,15-35,Male,AFRGHA002_16,9.9
2010,Upper Denkyira West,,15-35,Male,AFRGHA002_17,2.1
2010,Twifo Heman Lower Denkyira,,15-35,Male,AFRGHA002_18,3.7
2010,Ekumfi,,15-35,Male,AFRGHA002_19,3.8
2010,Awutu Senya East Municipal,,15-35,Male,AFRGHA002_20,15.9
2010,Ga South Municipal,,15-35,Male,AFRGHA003_01,22.1
2010,Ga West Municipal,,15-35,Male,AFRGHA003_02,27.2
2010,Ga East Municipal,,15-35,Male,AFRGHA003_03,32.8
2010,Accra Metropolis,,15-35,Male,AFRGHA003_04,31.9
2010,Adenta Municipal,,15-35,Male,AFRGHA003_05,28.6
2010,Ledzokuku/Krowor Municipal,,15-35,Male,AFRGHA003_06,31.4
2010,Ashaiman Municipal,,15-35,Male,AFRGHA003_07,21.9
2010,Tema Metropolis,,15-35,Male,AFRGHA003_08,37.6
2010,Shai Osudoku,,15-35,Male,AFRGHA003_09,8.6
2010,Ada East,,15-35,Male,AFRGHA003_10,7.7
2010,Ga Central Municipal,,15-35,Male,AFRGHA003_11,25.9
2010,La Dade Kotopon Municipal,,15-35,Male,AFRGHA003_12,40.8
2010,La Nkwantanang Madina Municipal,,15-35,Male,AFRGHA003_13,38.4
2010,Kpone Katamanso,,15-35,Male,AFRGHA003_14,27
2010,Ningo Prampram,,15-35,Male,AFRGHA003_15,13.1
2010,Ada West,,15-35,Male,AFRGHA003_16,8.8
2010,South Tongu,,15-35,Male,AFRGHA004_01,5.8
2010,Keta Municapal,,15-35,Male,AFRGHA004_02,9.4
2010,Ketu South,,15-35,Male,AFRGHA004_03,8.4
2010,Ketu North,,15-35,Male,AFRGHA004_04,4.1
2010,Akatsi,,15-35,Male,AFRGHA004_05,4.7
2010,Central Tongu,,15-35,Male,AFRGHA004_06,4
2010,Agotime Ziope,,15-35,Male,AFRGHA004_07,5.5
2010,Ho Municipal,,15-35,Male,AFRGHA004_08,26
2010,South Dayi,,15-35,Male,AFRGHA004_09,6.2
2010,Kpando Municipal,,15-35,Male,AFRGHA004_10,8.5
2010,Hohoe Municipal,,15-35,Male,AFRGHA004_11,10.4
2010,Biakoye,,15-35,Male,AFRGHA004_12,2.7
2010,Jasikan,,15-35,Male,AFRGHA004_13,5.9
